max_nesting_depth,avg_nesting_depth,auto_count,nullptr_count,template_declaration_count,lambda_count,range_for_count,traditional_for_count,constexpr_count,consteval_count,constinit_count,noexcept_count,structured_binding_count,enum_class_count,override_count,virtual_count,using_alias_count,move_semantics_count,emplace_count,modern_algorithm_count,concept_count,requires_clause_count,if_statement_count,init_if_count,modern_cpp_total,modern_cpp_ratio,new_expression_count,delete_expression_count,smart_ptr_count,smart_ptr_variety,raii_memory_ratio,deleted_function_count,defaulted_function_count,total_include_count,bits_stdc_present,specific_header_count,unique_headers,specific_header_ratio,binary_op_total,binary_op_spaced,binary_op_unspaced,binary_op_mixed,binary_op_spacing_rate,binary_op_nospace_rate,comma_total,comma_spaced,comma_space_rate,decl_spacing_total,decl_spacing_consistency,single_char_var_count,unique_identifier_count,avg_identifier_length,snake_case_count,camel_case_count,pascal_case_count,upper_snake_case_count,naming_consistency,naming_style_uniform,func_naming_consistency,comment_count,perfect_comment_ratio,capitalized_comment_ratio,avg_comment_len,std_comment_len,dead_code_count,interleaved_comment_count,comment_line_count,comment_line_ratio,function_count,class_count,namespace_count,template_count,try_catch_count,catch_count,throw_count,error_handling_present,raii_guard_count,raii_type_variety,const_ref_count,const_method_count,static_assert_count,return_statement_count,ternary_count,goto_count,using_namespace_std,large_array_count,large_array_max_size,define_macro_count,define_shortcut_count,ios_sync_present,cin_tie_present,freopen_present,void_main,competitive_pattern_count,global_var_count,total_lines,total_chars,line_len_mean,line_len_std,line_len_max,nb_line_len_mean,nb_line_len_std,nb_line_len_cv,blank_line_ratio,max_consecutive_blank_lines,tab_indent_lines,space_indent_lines,mixed_indent,indent_width_mode,indent_inconsistency_count,indent_inconsistency_ratio,trailing_whitespace_ratio,brace_same_line_count,brace_next_line_count,brace_style_consistency,cyclomatic_branch_count,avg_cyclomatic_per_function,leaf_nesting_mean,halstead_unique_operators,halstead_unique_operands,halstead_total_operators,halstead_total_operands,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,halstead_bugs_estimate,maintainability_index,ast_node_count,ast_error_count,range_for_ratio,ast_error_ratio,code_density,_file,_path,_label,_chars
2,1.3333333333333333,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,0.2727272727272727,0,0,0,0,0.0,0,0,4,False,4,4,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1,8,5.642857142857143,1,0,0,0,1.0,True,0.0,1,0.0,0.0,88.0,0.0,0,0,4,0.18181818181818182,2,1,0,0,0,0,0,False,0,0,2,0,0,0,0,0,False,0,0,0,0,False,False,False,False,0,0,26,528,19.346153846153847,17.989189718982956,61,22.863636363636363,17.378919975192137,0.7601118080600935,0.15384615384615385,1,0,13,False,2,3,0.23076923076923078,0.0,3,0,1.0,1,0.5,1.3333333333333333,1,15,1,27,16,28,112.0,0.9,100.8,0.0373,100.0,150,2,1.0,0.013333333333333334,0.8461538461538461,ai_observer_pattern.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_observer_pattern.cpp,1,528
2,1.5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0.1875,0,0,0,0,0.0,0,0,4,False,3,3,0.75,2,2,0,0,1.0,0.0,2,2,1.0,4,0.5,1,11,4.684210526315789,1,1,0,0,0.5,False,1.0,1,0.0,0.0,83.0,0.0,0,0,4,0.25,1,0,0,0,0,0,0,False,0,0,0,0,0,2,0,0,False,0,0,0,0,False,False,False,False,0,0,17,425,24.058823529411764,22.219415432124418,81,25.5625,22.048153976013502,0.8625194709442935,0.058823529411764705,1,0,9,False,2,3,0.3333333333333333,0.0,2,0,1.0,1,1.0,1.5,3,16,5,27,19,32,135.93,2.53,344.08,0.0453,100.0,135,2,0.0,0.014814814814814815,0.9411764705882353,ai_optional_result.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_optional_result.cpp,1,425
2,1.5,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,2,0,1,0,0,1,0,11,0.3333333333333333,0,0,0,0,0.0,0,0,7,False,5,5,0.7142857142857143,0,0,0,0,0.0,0.0,6,6,1.0,6,0.5,2,21,5.7272727272727275,1,2,0,0,0.6666666666666666,False,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,4,1,1,0,1,1,0,True,1,1,1,0,0,6,0,0,False,0,0,0,0,False,False,False,False,0,0,40,1091,26.3,26.92972335543015,98,31.87878787878788,26.48013271933871,0.8306505510819177,0.175,1,0,21,False,2,0,0.0,0.0,5,0,1.0,3,0.75,1.5,2,29,8,78,31,86,426.06,2.69,1145.96,0.142,82.18,386,0,0.0,0.0,0.825,ai_pool_053.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_pool_053.cpp,1,1091
1,1.0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,1,0,13,0.43333333333333335,0,0,0,0,0.0,0,0,5,False,5,5,1.0,0,0,0,0,0.0,0.0,0,0,0.0,8,0.5,0,19,5.615384615384615,2,0,0,0,1.0,True,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,1,0,1,0,0,0,False,3,1,0,2,0,4,0,0,False,0,0,0,0,False,False,False,False,0,0,37,907,23.54054054054054,21.212686915954386,72,29.033333333333335,19.8871538659731,0.6849765969910367,0.1891891891891892,1,0,20,False,2,0,0.0,0.0,3,0,1.0,1,0.16666666666666666,1.0,1,26,8,70,27,78,370.88,1.35,499.26,0.1236,84.91,346,0,0.0,0.0,0.8108108108108109,ai_producer_037.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_producer_037.cpp,1,907
1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0.08333333333333333,0,0,0,0,0.0,0,0,5,False,5,5,1.0,13,13,0,0,1.0,0.0,19,19,1.0,4,0.5,3,24,4.432098765432099,3,2,0,0,0.6,False,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,1,1,1,0,0,1,False,0,0,1,0,0,4,0,0,False,0,0,0,0,False,False,False,False,0,0,45,1241,26.6,26.762660555333436,108,33.25,25.96512083545925,0.780905889788248,0.2,1,0,24,False,2,0,0.0,0.0,4,0,1.0,3,0.6,1.0,6,35,29,125,41,154,825.06,10.71,8839.96,0.275,77.34,551,0,0.0,0.0,0.8,ai_pipeline_001.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_pipeline_001.cpp,1,1241
1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0.08333333333333333,0,0,0,0,0.0,0,0,5,False,5,5,1.0,13,13,0,0,1.0,0.0,19,19,1.0,4,0.5,3,24,4.444444444444445,3,2,0,0,0.6,False,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,1,1,1,0,0,1,False,0,0,1,0,0,4,0,0,False,0,0,0,0,False,False,False,False,0,0,45,1244,26.666666666666668,26.77893035785991,108,33.333333333333336,25.96471965314986,0.7789415895944958,0.2,1,0,24,False,2,0,0.0,0.0,4,0,1.0,3,0.6,1.0,6,35,29,125,41,154,825.06,10.71,8839.96,0.275,77.34,551,0,0.0,0.0,0.8,ai_processor_021.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_processor_021.cpp,1,1244
1,1.0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,1,0,13,0.43333333333333335,0,0,0,0,0.0,0,0,5,False,5,5,1.0,0,0,0,0,0.0,0.0,0,0,0.0,8,0.5,0,19,5.538461538461538,2,0,0,0,1.0,True,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,1,0,1,0,0,0,False,3,1,0,2,0,4,0,0,False,0,0,0,0,False,False,False,False,0,0,37,901,23.37837837837838,21.066627061509433,71,28.833333333333332,19.75024613067448,0.6849796345898664,0.1891891891891892,1,0,20,False,2,0,0.0,0.0,3,0,1.0,1,0.16666666666666666,1.0,1,26,8,70,27,78,370.88,1.35,499.26,0.1236,84.91,346,0,0.0,0.0,0.8108108108108109,ai_queue_052.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_queue_052.cpp,1,901
2,1.1428571428571428,2,0,0,0,1,0,0,0,0,12,0,0,0,2,0,3,0,0,0,0,0,0,18,0.5,0,0,3,1,1.0,2,3,5,False,5,5,1.0,3,3,0,0,1.0,0.0,0,0,0.0,0,0.0,0,16,5.375,1,2,0,0,0.6666666666666666,False,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,11,2,1,0,0,0,0,False,0,0,2,2,0,2,0,0,False,0,0,0,0,False,False,False,False,0,0,48,1021,20.291666666666668,21.402840868030165,75,27.055555555555557,20.682714796612768,0.7644535243101228,0.25,1,0,21,False,2,0,0.0,0.0,4,0,1.0,1,0.09090909090909091,1.1428571428571428,3,23,6,60,26,66,310.23,3.91,1213.94,0.1034,82.88,366,0,1.0,0.0,0.75,ai_provider_035.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_provider_035.cpp,1,1021
2,1.1428571428571428,2,0,0,0,1,0,0,0,0,12,0,0,0,2,0,3,0,0,0,0,0,0,18,0.5,0,0,3,1,1.0,2,3,5,False,5,5,1.0,3,3,0,0,1.0,0.0,0,0,0.0,0,0.0,0,16,5.25,1,2,0,0,0.6666666666666666,False,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,11,2,1,0,0,0,0,False,0,0,2,2,0,2,0,0,False,0,0,0,0,False,False,False,False,0,0,48,1007,20.0,21.09601068132709,75,26.666666666666668,20.386542402062965,0.7644953400773611,0.25,1,0,21,False,2,0,0.0,0.0,4,0,1.0,1,0.09090909090909091,1.1428571428571428,3,23,6,60,26,66,310.23,3.91,1213.94,0.1034,82.88,366,0,1.0,0.0,0.75,ai_patcher_085.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_patcher_085.cpp,1,1007
2,1.5,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,2,0,1,0,0,1,0,11,0.3333333333333333,0,0,0,0,0.0,0,0,7,False,5,5,0.7142857142857143,0,0,0,0,0.0,0.0,6,6,1.0,6,0.5,2,21,5.7272727272727275,1,2,0,0,0.6666666666666666,False,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,4,1,1,0,1,1,0,True,1,1,1,0,0,6,0,0,False,0,0,0,0,False,False,False,False,0,0,40,1097,26.45,26.866289286017896,98,32.06060606060606,26.36335771360926,0.822297546832803,0.175,1,0,21,False,2,0,0.0,0.0,5,0,1.0,3,0.75,1.5,2,29,8,78,31,86,426.06,2.69,1145.96,0.142,82.18,386,0,0.0,0.0,0.825,ai_repository_043.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_repository_043.cpp,1,1097
2,1.1428571428571428,2,0,0,0,1,0,0,0,0,12,0,0,0,2,0,3,0,0,0,0,0,0,18,0.5,0,0,3,1,1.0,2,3,5,False,5,5,1.0,3,3,0,0,1.0,0.0,0,0,0.0,0,0.0,0,16,5.0,1,2,0,0,0.6666666666666666,False,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,11,2,1,0,0,0,0,False,0,0,2,2,0,2,0,0,False,0,0,0,0,False,False,False,False,0,0,48,979,19.416666666666668,20.523191488871532,75,25.88888888888889,19.85052165250433,0.766758347092442,0.25,1,0,21,False,2,0,0.0,0.0,4,0,1.0,1,0.09090909090909091,1.1428571428571428,3,23,6,60,26,66,310.23,3.91,1213.94,0.1034,82.88,366,0,1.0,0.0,0.75,ai_proxy_045.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_proxy_045.cpp,1,979
1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0.08333333333333333,0,0,0,0,0.0,0,0,5,False,5,5,1.0,13,13,0,0,1.0,0.0,19,19,1.0,4,0.5,3,24,4.444444444444445,3,2,0,0,0.6,False,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,1,1,1,0,0,1,False,0,0,1,0,0,4,0,0,False,0,0,0,0,False,False,False,False,0,0,45,1244,26.666666666666668,26.77893035785991,108,33.333333333333336,25.96471965314986,0.7789415895944958,0.2,1,0,24,False,2,0,0.0,0.0,4,0,1.0,3,0.6,1.0,6,35,29,125,41,154,825.06,10.71,8839.96,0.275,77.34,551,0,0.0,0.0,0.8,ai_publisher_066.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_publisher_066.cpp,1,1244
2,1.4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,9,0.3,0,0,0,0,0.0,2,3,4,False,4,4,1.0,1,1,0,0,1.0,0.0,2,2,1.0,2,0.5,0,12,6.96,2,2,1,0,0.4,False,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,8,1,0,0,0,0,1,False,0,0,3,1,0,3,0,0,False,0,0,0,0,False,False,False,False,0,0,38,883,22.263157894736842,20.06133255075323,69,28.2,18.50297273413113,0.656133784898267,0.21052631578947367,1,0,22,False,2,0,0.0,0.0,5,0,1.0,2,0.25,1.4,4,18,5,48,22,53,236.35,5.33,1260.53,0.0788,87.02,286,0,0.0,0.0,0.7894736842105263,ai_raii_file.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_raii_file.cpp,1,883
2,1.5,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,2,0,1,0,0,1,0,11,0.3333333333333333,0,0,0,0,0.0,0,0,7,False,5,5,0.7142857142857143,0,0,0,0,0.0,0.0,6,6,1.0,6,0.5,2,21,5.7272727272727275,1,2,0,0,0.6666666666666666,False,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,4,1,1,0,1,1,0,True,1,1,1,0,0,6,0,0,False,0,0,0,0,False,False,False,False,0,0,40,1093,26.35,26.904971659527906,98,31.939393939393938,26.43681935888863,0.827718253172035,0.175,1,0,21,False,2,0,0.0,0.0,5,0,1.0,3,0.75,1.5,2,29,8,78,31,86,426.06,2.69,1145.96,0.142,82.18,386,0,0.0,0.0,0.825,ai_router_068.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_router_068.cpp,1,1093
2,1.5,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,2,0,1,0,0,1,0,11,0.3333333333333333,0,0,0,0,0.0,0,0,7,False,5,5,0.7142857142857143,0,0,0,0,0.0,0.0,6,6,1.0,6,0.5,2,21,5.7272727272727275,1,2,0,0,0.6666666666666666,False,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,4,1,1,0,1,1,0,True,1,1,1,0,0,6,0,0,False,0,0,0,0,False,False,False,False,0,0,40,1093,26.35,26.904971659527906,98,31.939393939393938,26.43681935888863,0.827718253172035,0.175,1,0,21,False,2,0,0.0,0.0,5,0,1.0,3,0.75,1.5,2,29,8,78,31,86,426.06,2.69,1145.96,0.142,82.18,386,0,0.0,0.0,0.825,ai_ranker_093.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_ranker_093.cpp,1,1093
1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0.08333333333333333,0,0,0,0,0.0,0,0,5,False,5,5,1.0,13,13,0,0,1.0,0.0,19,19,1.0,4,0.5,3,24,4.419753086419753,3,2,0,0,0.6,False,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,1,1,1,0,0,1,False,0,0,1,0,0,4,0,0,False,0,0,0,0,False,False,False,False,0,0,45,1240,26.57777777777778,26.734487829509153,108,33.22222222222222,25.935937220508784,0.7806803845638096,0.2,1,0,24,False,2,0,0.0,0.0,4,0,1.0,3,0.6,1.0,6,35,29,125,41,154,825.06,10.71,8839.96,0.275,77.34,551,0,0.0,0.0,0.8,ai_reducer_026.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_reducer_026.cpp,1,1240
2,1.5,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,2,0,1,0,0,1,0,11,0.3333333333333333,0,0,0,0,0.0,0,0,7,False,5,5,0.7142857142857143,0,0,0,0,0.0,0.0,6,6,1.0,6,0.5,2,21,5.7272727272727275,1,2,0,0,0.6666666666666666,False,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,4,1,1,0,1,1,0,True,1,1,1,0,0,6,0,0,False,0,0,0,0,False,False,False,False,0,0,40,1094,26.375,26.89394680964473,98,31.96969696969697,26.41680462461044,0.8263076328077199,0.175,1,0,21,False,2,0,0.0,0.0,5,0,1.0,3,0.75,1.5,2,29,8,78,31,86,426.06,2.69,1145.96,0.142,82.18,386,0,0.0,0.0,0.825,ai_sampler_058.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_sampler_058.cpp,1,1094
1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1,False,1,1,1.0,6,6,0,0,1.0,0.0,1,1,1.0,0,0.0,14,7,4.351351351351352,1,0,0,0,1.0,True,1.0,1,0.0,0.0,72.0,0.0,0,0,4,0.21052631578947367,4,2,0,0,0,0,0,False,0,0,2,3,0,3,0,0,False,0,0,0,0,False,False,False,False,0,0,24,558,22.291666666666668,23.53451218718775,82,27.94736842105263,23.354191969504672,0.8356490535227661,0.20833333333333334,1,0,12,False,2,3,0.25,0.041666666666666664,1,0,1.0,0,0.0,1.0,3,13,12,46,16,58,232.0,5.31,1231.38,0.0773,100.0,194,2,0.0,0.010309278350515464,0.7916666666666666,ai_raytracer.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_raytracer.cpp,1,558
1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0.08333333333333333,0,0,0,0,0.0,0,0,5,False,5,5,1.0,13,13,0,0,1.0,0.0,19,19,1.0,4,0.5,3,24,4.432098765432099,3,2,0,0,0.6,False,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,1,1,1,0,0,1,False,0,0,1,0,0,4,0,0,False,0,0,0,0,False,False,False,False,0,0,45,1242,26.622222222222224,26.755924692913148,108,33.27777777777778,25.949321454531663,0.7797792757622203,0.2,1,0,24,False,2,0,0.0,0.0,4,0,1.0,3,0.6,1.0,6,35,29,125,41,154,825.06,10.71,8839.96,0.275,77.34,551,0,0.0,0.0,0.8,ai_registry_041.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_registry_041.cpp,1,1242
2,1.1428571428571428,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,4,0,12,0.3076923076923077,0,0,0,0,0.0,0,0,3,False,3,3,1.0,13,13,0,0,1.0,0.0,0,0,0.0,2,0.5,0,16,5.983870967741935,0,0,1,0,1.0,True,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,1,0,1,0,0,0,False,0,0,0,3,0,7,0,0,False,0,0,0,0,False,False,False,False,0,0,47,1147,23.425531914893618,19.5096753747392,85,28.23076923076923,17.973572534827188,0.6366660570919712,0.1702127659574468,1,0,31,False,2,0,0.0,0.0,5,0,1.0,4,0.6666666666666666,1.1428571428571428,8,23,20,82,31,102,505.33,14.26,7206.42,0.1684,78.36,391,0,0.0,0.0,0.8297872340425532,ai_ring_buffer.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_ring_buffer.cpp,1,1147
1,1.0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,1,0,13,0.43333333333333335,0,0,0,0,0.0,0,0,5,False,5,5,1.0,0,0,0,0,0.0,0.0,0,0,0.0,8,0.5,0,19,5.564102564102564,2,0,0,0,1.0,True,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,1,0,1,0,0,0,False,3,1,0,2,0,4,0,0,False,0,0,0,0,False,False,False,False,0,0,37,903,23.43243243243243,21.113004242346147,71,28.9,19.792843824641942,0.6848734887419358,0.1891891891891892,1,0,20,False,2,0,0.0,0.0,3,0,1.0,1,0.16666666666666666,1.0,1,26,8,70,27,78,370.88,1.35,499.26,0.1236,84.91,346,0,0.0,0.0,0.8108108108108109,ai_seeder_087.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_seeder_087.cpp,1,903
1,1.0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,1,0,13,0.43333333333333335,0,0,0,0,0.0,0,0,5,False,5,5,1.0,0,0,0,0,0.0,0.0,0,0,0.0,8,0.5,0,19,5.589743589743589,2,0,0,0,1.0,True,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,1,0,1,0,0,0,False,3,1,0,2,0,4,0,0,False,0,0,0,0,False,False,False,False,0,0,37,905,23.486486486486488,21.16169617380705,71,28.966666666666665,19.83848672544243,0.6848729594514072,0.1891891891891892,1,0,20,False,2,0,0.0,0.0,3,0,1.0,1,0.16666666666666666,1.0,1,26,8,70,27,78,370.88,1.35,499.26,0.1236,84.91,346,0,0.0,0.0,0.8108108108108109,ai_scanner_027.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_scanner_027.cpp,1,905
1,1.0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,1,0,13,0.43333333333333335,0,0,0,0,0.0,0,0,5,False,5,5,1.0,0,0,0,0,0.0,0.0,0,0,0.0,8,0.5,0,19,5.589743589743589,2,0,0,0,1.0,True,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,1,0,1,0,0,0,False,3,1,0,2,0,4,0,0,False,0,0,0,0,False,False,False,False,0,0,37,905,23.486486486486488,21.16169617380705,71,28.966666666666665,19.83848672544243,0.6848729594514072,0.1891891891891892,1,0,20,False,2,0,0.0,0.0,3,0,1.0,1,0.16666666666666666,1.0,1,26,8,70,27,78,370.88,1.35,499.26,0.1236,84.91,346,0,0.0,0.0,0.8108108108108109,ai_retrier_072.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_retrier_072.cpp,1,905
2,1.1666666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,4,0.10526315789473684,0,0,3,1,1.0,0,1,6,False,6,6,1.0,5,5,0,0,1.0,0.0,1,1,1.0,2,0.5,0,19,6.0476190476190474,0,1,1,0,0.5,False,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,3,1,0,0,0,0,False,0,0,4,2,0,1,0,0,False,0,0,0,0,False,False,False,False,0,0,49,1131,22.102040816326532,23.744597579289813,74,28.5,23.338188717884233,0.8188838146626046,0.22448979591836735,1,0,19,False,2,0,0.0,0.0,4,0,1.0,1,0.16666666666666666,1.1666666666666667,5,27,11,80,32,91,455.0,7.41,3370.37,0.1517,80.02,389,0,0.0,0.0,0.7755102040816326,ai_resolver_009.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_resolver_009.cpp,1,1131
1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0.08333333333333333,0,0,0,0,0.0,0,0,5,False,5,5,1.0,13,13,0,0,1.0,0.0,19,19,1.0,4,0.5,3,24,4.444444444444445,3,2,0,0,0.6,False,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,1,1,1,0,0,1,False,0,0,1,0,0,4,0,0,False,0,0,0,0,False,False,False,False,0,0,45,1243,26.644444444444446,26.78569730746082,108,33.30555555555556,25.98056906874448,0.7800671280023362,0.2,1,0,24,False,2,0,0.0,0.0,4,0,1.0,3,0.6,1.0,6,35,29,125,41,154,825.06,10.71,8839.96,0.275,77.34,551,0,0.0,0.0,0.8,ai_scheduler_006.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_scheduler_006.cpp,1,1243
2,1.1666666666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,4,0.10526315789473684,0,0,3,1,1.0,0,1,6,False,6,6,1.0,5,5,0,0,1.0,0.0,1,1,1.0,2,0.5,0,19,6.095238095238095,0,1,1,0,0.5,False,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,3,1,0,0,0,0,False,0,0,4,2,0,1,0,0,False,0,0,0,0,False,False,False,False,0,0,49,1140,22.285714285714285,23.907986881682323,75,28.736842105263158,23.48760502962575,0.8173342409576727,0.22448979591836735,1,0,19,False,2,0,0.0,0.0,4,0,1.0,1,0.16666666666666666,1.1666666666666667,5,27,11,80,32,91,455.0,7.41,3370.37,0.1517,80.02,389,0,0.0,0.0,0.7755102040816326,ai_sanitizer_089.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_sanitizer_089.cpp,1,1140
1,1.0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,1,0,13,0.43333333333333335,0,0,0,0,0.0,0,0,5,False,5,5,1.0,0,0,0,0,0.0,0.0,0,0,0.0,8,0.5,0,19,5.615384615384615,2,0,0,0,1.0,True,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,6,1,0,1,0,0,0,False,3,1,0,2,0,4,0,0,False,0,0,0,0,False,False,False,False,0,0,37,907,23.54054054054054,21.212686915954386,72,29.033333333333335,19.8871538659731,0.6849765969910367,0.1891891891891892,1,0,20,False,2,0,0.0,0.0,3,0,1.0,1,0.16666666666666666,1.0,1,26,8,70,27,78,370.88,1.35,499.26,0.1236,84.91,346,0,0.0,0.0,0.8108108108108109,ai_searcher_097.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_searcher_097.cpp,1,907
3,1.75,6,1,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,11,0.19298245614035087,0,0,7,2,1.0,0,0,5,False,5,5,1.0,14,14,0,0,1.0,0.0,6,6,1.0,20,0.5,21,22,5.857142857142857,1,4,1,0,0.6666666666666666,False,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,2,0,1,0,0,0,False,1,1,1,1,0,2,0,0,False,0,0,0,0,False,False,False,False,0,0,67,1931,27.83582089552239,23.73460035848249,95,32.719298245614034,22.41377582818125,0.6850322907272554,0.14925373134328357,1,0,48,False,2,0,0.0,0.0,10,0,1.0,7,1.4,1.75,11,34,38,157,45,195,1070.91,25.4,27198.0,0.357,67.62,672,0,0.0,0.0,0.8507462686567164,ai_skip_list.cpp,C:\Users\ad\Downloads\codepython\project\fraud_detection_system\dataset_CPP\ai\ai_skip_list.cpp,1,1931
